129,22356033.72,23534063.92,23803824.37,20825935.95,24174370.53,22005922.29,23116819.22,23260666.88,20583609.97,24073215.75
130,22356554.5,23534746.9,23803762.28,20825754.1,24174315.46,22006244.88,23117299.9,23260401.22,20583413.31,24073188.12
131,22357077.34,23535421.73,23803701.41,20825567.23,24174251.37,22006576.04,23117773.18,23260137.88,20583218.6,24073166.46
132,22357599.91,23536098.14,23803640.63,20825382.18,24174194.77,22006901.74,23118251.54,23259883.16,20583025.73,24073144.94
133,22358117.93,23536775.79,23803567.38,20825200.97,24174124.94,22007230.02,23118739.03,23259618.76,20582836.33,24073119.86
134,22358633.79,23537450.34,23803505.45,20825014.6,24174062.68,22007566.88,23119219.72,23259364.52,20582648.33,24073093.1
135,22359149.86,23538124.54,23803432.46,20824830.31,24173994.31,22007904.72,23119699.9,23259108.51,20582456.15,24073069.29
136,22359674.35,23538791.84,23803362.67,20824639.99,24173928.07,22008235.7,23120185.89,23258855.2,20582264.95,24073045.94
137,22360190.57,23539455.07,23803284.48,20824454.3,24173853.48,22008575.44,23120664.76,23258606.38,20582082.77,24073013.5
138,22360708.92,23540122.41,23803214.11,20824262.32,24173790.92,22008913.38,23121149.92,23258361.04,20581886.92,24072990.93
139,22361222.23,23540787.02,23803134,20824072.79,24173712.81,22009256.11,23121636.71,23258111.34,20581703.99,24072959.49
140,22361735.36,23541442.61,23803056.75,20823882.35,24173636.34,22009602.05,23122122.03,23257869.94,20581523.48,24072927.49
141,22362250.55,23542102.1,23802972.54,20823691.39,24173560.91,22009947.09,23122608.3,23257624.07,20581337.07,24072901.01
142,22362764.03,23542758.54,23802886.7,20823501.84,24173483.82,22010290.47,23123098.03,23257383.96,20581157.07,24072868.97
143,22363278.4,23543413.82,23802806.77,20823305.34,24173403.11,22010638.72,23123587.87,23257153.36,20580973.14,24072832.27
144,22363786.64,23544063.53,23802720.92,20823114.79,24173322.69,22010988.9,23124071.14,23256912.4,20580793.06,24072802.97
145,22364298.14,23544712.78,23802629.31,20822922.35,24173242.14,22011344.91,23124568.13,23256676.42,20580615.01,24072773.2
146,22364809.24,23545360.66,23802534.08,20822727.72,24173157.34,22011696.34,23125057.86,23256441.45,20580436.55,24072736.19
147,22365317.22,23546006.44,23802442.43,20822528.25,24173071.67,22012053.74,23125552.86,23256215.31,20580259.04,24072702.13
148,22365824.36,23546650.36,23802349.46,20822333.51,24172985.21,22012410.12,23126046.53,23255991.79,20580077.98,24072666.87
149,22366336.62,23547291.45,23802247.9,20822136.89,24172900.33,22012770.06,23126537.46,23255759.79,20579908.24,24072634.67
150,22366836.73,23547928.9,23802149.75,20821938.52,24172815.43,22013134.33,23127036.9,23255537.1,20579729.84,24072594.5
151,22367345.56,23548565.1,23802047.24,20821738.67,24172721.98,22013492,23127533.29,23255321,20579556.72,24072559.89
152,22367848.66,23549200.24,23801941.48,20821537.15,24172631.57,22013856.86,23128030.29,23255096.51,20579390.68,24072525.03
153,22368349.96,23549834.93,23801836.51,20821335.72,24172540.2,22014225.07,23128531.82,23254880.2,20579217.94,24072487.8
154,22368853.66,23550459.88,23801727.29,20821135.56,24172448.27,22014591.17,23129034.33,23254668.22,20579048.83,24072448.94
155,22369356.14,23551094.65,23801614.59,20820936.73,24172352.63,22014961.04,23129536.02,23254454.55,20578876.39,24072414.13
156,22369850.46,23551720.24,23801503.69,20820728.09,24172257.13,22015333.62,23130037.99,23254240.75,20578712.56,24072375.77
157,22370348.71,23552347.33,23801387.83,20820525.45,24172160.63,22015707.35,23130543.45,23254032.05,20578546.14,24072338.78
158,22370849.89,23552965.83,23801271.18,20820321.46,24172061.52,22016083.3,23131049.86,23253825.96,20578380.86,24072298.72
159,22371344.6,23553587.03,23801151.58,20820116.61,24171964.41,22016462,23131557.72,23253622.72,20578215.47,24072260.47
160,22371843.1,23554206.42,23801028.01,20819904.81,24171860.2,22016831.19,23132067.36,23253422.49,20578052.14,24072218.2
161,22372333.83,23554821.95,23800905.87,20819696.21,24171764.46,22017217.04,23132577.48,23253220.21,20577890.39,24072185.99
162,22372828.29,23555437.71,23800779.25,20819487.61,24171663.83,22017592.57,23133084.29,23253020.85,20577727.24,24072142.27
163,22373318.58,23556046.88,23800648.34,20819275.97,24171559.16,22017974.19,23133602.05,23252822.93,20577565.97,24072104.94
164,22373807.28,23556657.52,23800515.83,20819065.79,24171457.83,22018359.87,23134115.15,23252633.57,20577406.16,24072069.1
165,22374297.48,23557267.54,23800389.46,20818852.43,24171352.19,22018746.9,23134628.66,23252436.98,20577249.42,24072028.72
166,22374784.92,23557875.28,23800250.34,20818642.88,24171247.1,22019135.05,23135146.57,23252253.09,20577092.61,24071990.23
167,22375269.46,23558475.63,23800111.37,20818427.44,24171141.75,22019525.09,23135668.17,23252061.76,20576934.13,24071949.4
168,22375760.6,23559079.76,23799970.69,20818212.2,24171038.11,22019912.67,23136189.08,23251877.91,20576783.85,24071910.04
169,22376241.61,23559676.71,23799830.49,20817999.29,24170927.25,22020306.33,23136708.73,23251697.65,20576625.01,24071875.13
170,22376722.95,23560277.38,23799684.88,20817779.42,24170818.42,22020700.89,23137235.63,23251514.79,20576475.1,24071837.92
171,22377202.18,23560880.55,23799535.58,20817564.82,24170711.53,22021090.68,23137757.23,23251334.79,20576323.05,24071796.08
172,22377682.74,23561469.88,23799387.98,20817342.82,24170600.95,22021488.3,23138281.72,23251160.81,20576172.72,24071759.02
173,22378157.72,23562068.67,23799235.24,20817128.99,24170492.45,22021890,23138814.27,23250981.75,20576020.96,24071716.5
174,22378637.46,23562656.88,23799082.31,20816902.59,24170380.75,22022285.56,23139338.62,23250811.95,20575870.51,24071682.7
175,22379110.35,23563249.62,23798927.15,20816681.59,24170270.54,22022684.88,23139874.39,23250640.98,20575725.66,24071642.77
176,22379580.69,23563838.14,23798765.88,20816460.65,24170156.75,22023092.75,23140409.37,23250472.8,20575572.73,24071606.52
177,22380053.72,23564421.26,23798605.62,20816234.86,24170048.65,22023492.14,23140942.91,23250310.2,20575424.6,24071568.09
178,22380525.58,23565006.8,23798442.78,20816012.33,24169932.36,22023896.86,23141479.16,23250146.09,20575282.13,24071533.55
179,22380995.38,23565585.97,23798274.16,20815785.79,24169821.2,22024304.15,23142016.21,23249989.49,20575137.16,24071498.51
180,22381464.73,23566174.17,23798112.01,20815559.14,24169705.17,22024711.76,23142554.63,23249821.24,20574990.33,24071457.48
